participant,rank,realrate.response,physical,document,witness,character,verdict.response,responseTextBox.text,thisRow.t,vviqResponse.response,notes,frameRate,evidenceUsedResponse.rt,evidenceUsedResponse.response,consented_button.numClicks,confidenceLevel.response,casestrength.response,waitInstruction.stopped,waitInstruction.started,vviqTrials.thisTrialN,vviqTrials.thisRepN,vviqTrials.thisN,vviqTrials.thisIndex,vviqTheme,vviqShowNewTheme.stopped,vviqShowNewTheme.started,vviqQuestions.stopped,vviqQuestions.started,vviqQuestion,vviqInstructions.stopped,vviqInstructions.started,userResponseContinue.started,userResponse.stopped,userResponse.started,trials.thisTrialN,trials.thisRepN,trials.thisN,trials.thisIndex,testInstruction.stopped,testInstruction.started,surpriseTestRoutine.stopped,surpriseTestRoutine.started,surpriseTestPrompt.stopped,surpriseTestPrompt.started,surpriseTestLoopSmall.thisTrialN,surpriseTestLoopSmall.thisRepN,surpriseTestLoopSmall.thisN,surpriseTestLoopSmall.thisIndex,surpriseTestLoopBig.thisTrialN,surpriseTestLoopBig.thisRepN,surpriseTestLoopBig.thisN,surpriseTestLoopBig.thisIndex,severity,setUpRoutine.stopped,setUpRoutine.started,psychopyVersion,minorInculp,minorExculp,lureType,lureCaseNum,lureCase,expStart,expName,evidenceAppendLoop.thisTrialN,evidenceAppendLoop.thisRepN,evidenceAppendLoop.thisN,evidenceAppendLoop.thisIndex,evidence4,evidence3,evidence2,evidence1,draftedBy,date,criticalInculp,criticalExculp,crimeType,crimeDescription,crime,consented_button.timesOn,consented_button.timesOff,consented,consentInfiniteLoop.thisTrialN,consentInfiniteLoop.thisRepN,consentInfiniteLoop.thisN,consentInfiniteLoop.thisIndex,condition,characterVirtue,baseScenerio,appendEvidence.stopped,appendEvidence.started,Wait.stopped,Wait.started,Survey.stopped,Survey.started,Scenerio.stopped,Scenerio.started,Introduction2.stopped,Introduction2.started,Introduction1.stopped,Introduction1.started,Consent.stopped,Consent.started,
467028,,,,,,,,,2127.584548,4,,119.9856497,,,,,,,,0,0,0,0,Think of some relative or friend whom you frequently see (but who is not with you at present) and consider carefully the picture that comes before your mind's eye,2136.493216,2127.572879,2145.945041,2136.493225,"The exact contour of face, head, shoulders and body.",2127.547494,2116.957133,,,,,,,,,,,,,,,,,,,,,,,,,2023.2.3,,,,,,2026-03-09 09h53.06.410780 -0600,JurorPsychopyTest,,,,,,,,,,2026-03-09_09h33.39.534,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
467028,,,,,,,,,2145.964059,3,,119.9856497,,,,,,,,1,0,1,1,Think of some relative or friend whom you frequently see (but who is not with you at present) and consider carefully the picture that comes before your mind's eye,2145.945227,2145.945208,2155.519979,2145.945231,"Characteristic poses of head, attitudes of body, etc.",,,,,,,,,,,,,,,,,,,,,,,,,,,2023.2.3,,,,,,2026-03-09 09h53.06.410780 -0600,JurorPsychopyTest,,,,,,,,,,2026-03-09_09h33.39.534,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
467028,,,,,,,,,2155.535184,4,,119.9856497,,,,,,,,2,0,2,2,Think of some relative or friend whom you frequently see (but who is not with you at present) and consider carefully the picture that comes before your mind's eye,2155.520136,2155.520108,2163.690582,2155.52014,"The precise carriage, length of step, etc., in walking.",,,,,,,,,,,,,,,,,,,,,,,,,,,2023.2.3,,,,,,2026-03-09 09h53.06.410780 -0600,JurorPsychopyTest,,,,,,,,,,2026-03-09_09h33.39.534,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
467028,,,,,,,,,2163.710787,5,,119.9856497,,,,,,,,3,0,3,3,Think of some relative or friend whom you frequently see (but who is not with you at present) and consider carefully the picture that comes before your mind's eye,2163.690731,2163.690713,2174.557099,2163.690735,The different colors worn in some familiar clothes.,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.2.3,,,,,,2026-03-09 09h53.06.410780 -0600,JurorPsychopyTest,,,,,,,,,,2026-03-09_09h33.39.534,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
467028,,,,,,,,,2174.568687,4,,119.9856497,,,,,,,,4,0,4,4,Visualize a rising sun. Consider carefully the picture that comes before your mind's eye.,2181.06088,2174.557224,2188.099391,2181.060888,The sun is rising above the horizon into a hazy sky.,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.2.3,,,,,,2026-03-09 09h53.06.410780 -0600,JurorPsychopyTest,,,,,,,,,,2026-03-09_09h33.39.534,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
467028,,,,,,,,,2188.114801,5,,119.9856497,,,,,,,,5,0,5,5,Visualize a rising sun. Consider carefully the picture that comes before your mind's eye.,2188.099536,2188.099518,2192.699856,2188.09954,The sky clears and surrounds the sun with blueness.,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.2.3,,,,,,2026-03-09 09h53.06.410780 -0600,JurorPsychopyTest,,,,,,,,,,2026-03-09_09h33.39.534,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
467028,,,,,,,,,2192.714792,3,,119.9856497,,,,,,,,6,0,6,6,Visualize a rising sun. Consider carefully the picture that comes before your mind's eye.,2192.700005,2192.699986,2200.716406,2192.700009,"Clouds. A storm blows up, with flashes of lightning.",,,,,,,,,,,,,,,,,,,,,,,,,,,2023.2.3,,,,,,2026-03-09 09h53.06.410780 -0600,JurorPsychopyTest,,,,,,,,,,2026-03-09_09h33.39.534,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
467028,,,,,,,,,2200.731842,3,,119.9856497,,,,,,,,7,0,7,7,Visualize a rising sun. Consider carefully the picture that comes before your mind's eye.,2200.716583,2200.716564,2204.3001,2200.716587,A rainbow appears.,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.2.3,,,,,,2026-03-09 09h53.06.410780 -0600,JurorPsychopyTest,,,,,,,,,,2026-03-09_09h33.39.534,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
467028,,,,,,,,,2204.310963,5,,119.9856497,,,,,,,,8,0,8,8,Think of the front of a shop which you often go to. Consider the picture that comes before  your mind's eye.,2209.486228,2204.300222,2219.125444,2209.486237,The overall appearance of the shop from the opposite side of the road.,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.2.3,,,,,,2026-03-09 09h53.06.410780 -0600,JurorPsychopyTest,,,,,,,,,,2026-03-09_09h33.39.534,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
467028,,,,,,,,,2219.141053,4,,119.9856497,,,,,,,,9,0,9,9,Think of the front of a shop which you often go to. Consider the picture that comes before  your mind's eye.,2219.125593,2219.125574,2224.912535,2219.125597,"A window display including colors, shapes, and details of the door.",,,,,,,,,,,,,,,,,,,,,,,,,,,2023.2.3,,,,,,2026-03-09 09h53.06.410780 -0600,JurorPsychopyTest,,,,,,,,,,2026-03-09_09h33.39.534,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
467028,,,,,,,,,2224.928075,5,,119.9856497,,,,,,,,10,0,10,10,Think of the front of a shop which you often go to. Consider the picture that comes before  your mind's eye.,2224.912686,2224.912667,2229.316937,2224.91269,"You are near the entrance. The color, shape, and details of individual items for sale.",,,,,,,,,,,,,,,,,,,,,,,,,,,2023.2.3,,,,,,2026-03-09 09h53.06.410780 -0600,JurorPsychopyTest,,,,,,,,,,2026-03-09_09h33.39.534,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
467028,,,,,,,,,2229.336574,5,,119.9856497,,,,,,,,11,0,11,11,Think of the front of a shop which you often go to. Consider the picture that comes before  your mind's eye.,2229.317079,2229.317061,2233.476309,2229.317083,You enter the shop and go to the counter. The counter assistant serves you. Money changes hands.,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.2.3,,,,,,2026-03-09 09h53.06.410780 -0600,JurorPsychopyTest,,,,,,,,,,2026-03-09_09h33.39.534,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
467028,,,,,,,,,2233.486705,4,,119.9856497,,,,,,,,12,0,12,12,"Think of a country scene which involves trees, mountains, and a lake. Consider the picture that comes before your mind's eye.",2239.661727,2233.476432,2245.251289,2239.661735,The contours of the landscape.,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.2.3,,,,,,2026-03-09 09h53.06.410780 -0600,JurorPsychopyTest,,,,,,,,,,2026-03-09_09h33.39.534,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
467028,,,,,,,,,2245.270133,3,,119.9856497,,,,,,,,13,0,13,13,"Think of a country scene which involves trees, mountains, and a lake. Consider the picture that comes before your mind's eye.",2245.251432,2245.251413,2251.088509,2245.251436,The color and shape of the trees.,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.2.3,,,,,,2026-03-09 09h53.06.410780 -0600,JurorPsychopyTest,,,,,,,,,,2026-03-09_09h33.39.534,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
467028,,,,,,,,,2251.103578,3,,119.9856497,,,,,,,,14,0,14,14,"Think of a country scene which involves trees, mountains, and a lake. Consider the picture that comes before your mind's eye.",2251.088646,2251.088628,2253.767963,2251.08865,The color and shape of the lake.,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.2.3,,,,,,2026-03-09 09h53.06.410780 -0600,JurorPsychopyTest,,,,,,,,,,2026-03-09_09h33.39.534,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
467028,,,,,,,,,2253.782923,3,,119.9856497,,,,,,,,15,0,15,15,"Think of a country scene which involves trees, mountains, and a lake. Consider the picture that comes before your mind's eye.",2253.768105,2253.768087,2256.846661,2253.768109,A strong wind blows on the trees and on the lake causing waves.,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.2.3,,,,,,2026-03-09 09h53.06.410780 -0600,JurorPsychopyTest,,,,,,,,,,2026-03-09_09h33.39.534,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
467028,,,,,,,,,2267.074914,,,119.9856497,10.478184,No,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,2264.04582,2256.846745,2279.83398,2267.008755,2266.999754,2264.05867,0,0,0,2,0,0,0,6,,,,2023.2.3,The defendant has an online store with items similar to the ones stolen.,The defendant has only worked at the register once,minorInculp,20,Grocery free bagging,2026-03-09 09h53.06.410780 -0600,JurorPsychopyTest,,,,,A priest says the defendant is an honest person,A customer remembers the defendant bagging items for another customer without ringing it up,A store camera shows no evidence of bagging without pressing register,An expert testified that none of the stolen items had the defendant's fingerprints,,2026-03-09_09h33.39.534,The defendant has an abnormal bagging speed that prevents the camera from identifying if she rang up items or not,The defendant has had past instances of accidentally forgetting to ring up items,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
467028,,,,,,,,,2279.844509,,,119.9856497,4.6458681,Yes,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,2286.613801,2279.834217,,,1,0,1,5,0,0,0,6,,,,2023.2.3,The defendant has an online store with items similar to the ones stolen.,The defendant has only worked at the register once,evidence2,20,Grocery free bagging,2026-03-09 09h53.06.410780 -0600,JurorPsychopyTest,,,,,A priest says the defendant is an honest person,A customer remembers the defendant bagging items for another customer without ringing it up,A store camera shows no evidence of bagging without pressing register,An expert testified that none of the stolen items had the defendant's fingerprints,,2026-03-09_09h33.39.534,The defendant has an abnormal bagging speed that prevents the camera from identifying if she rang up items or not,The defendant has had past instances of accidentally forgetting to ring up items,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
467028,,,,,,,,,2286.628742,,,119.9856497,7.2118262,No,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,2294.959183,2286.613961,,,2,0,2,4,0,0,0,6,,,,2023.2.3,The defendant has an online store with items similar to the ones stolen.,The defendant has only worked at the register once,evidence1,20,Grocery free bagging,2026-03-09 09h53.06.410780 -0600,JurorPsychopyTest,,,,,A priest says the defendant is an honest person,A customer remembers the defendant bagging items for another customer without ringing it up,A store camera shows no evidence of bagging without pressing register,An expert testified that none of the stolen items had the defendant's fingerprints,,2026-03-09_09h33.39.534,The defendant has an abnormal bagging speed that prevents the camera from identifying if she rang up items or not,The defendant has had past instances of accidentally forgetting to ring up items,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
467028,,,,,,,,,2294.969954,,,119.9856497,3.4722892,Yes,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,2300.084868,2294.959343,,,3,0,3,7,0,0,0,6,,,,2023.2.3,The defendant has an online store with items similar to the ones stolen.,The defendant has only worked at the register once,evidence4,20,Grocery free bagging,2026-03-09 09h53.06.410780 -0600,JurorPsychopyTest,,,,,A priest says the defendant is an honest person,A customer remembers the defendant bagging items for another customer without ringing it up,A store camera shows no evidence of bagging without pressing register,An expert testified that none of the stolen items had the defendant's fingerprints,,2026-03-09_09h33.39.534,The defendant has an abnormal bagging speed that prevents the camera from identifying if she rang up items or not,The defendant has had past instances of accidentally forgetting to ring up items,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
467028,,,,,,,,,2300.099872,,,119.9856497,6.9593563,Yes,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,2308.047396,2300.085026,,,4,0,4,6,0,0,0,6,,,,2023.2.3,The defendant has an online store with items similar to the ones stolen.,The defendant has only worked at the register once,evidence3,20,Grocery free bagging,2026-03-09 09h53.06.410780 -0600,JurorPsychopyTest,,,,,A priest says the defendant is an honest person,A customer remembers the defendant bagging items for another customer without ringing it up,A store camera shows no evidence of bagging without pressing register,An expert testified that none of the stolen items had the defendant's fingerprints,,2026-03-09_09h33.39.534,The defendant has an abnormal bagging speed that prevents the camera from identifying if she rang up items or not,The defendant has had past instances of accidentally forgetting to ring up items,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
467028,,,,,,,,,2308.057669,,,119.9856497,4.9310042,No,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,2313.955294,2308.047553,,,5,0,5,0,0,0,0,6,,,,2023.2.3,The defendant has an online store with items similar to the ones stolen.,The defendant has only worked at the register once,criticalInculp,20,Grocery free bagging,2026-03-09 09h53.06.410780 -0600,JurorPsychopyTest,,,,,A priest says the defendant is an honest person,A customer remembers the defendant bagging items for another customer without ringing it up,A store camera shows no evidence of bagging without pressing register,An expert testified that none of the stolen items had the defendant's fingerprints,,2026-03-09_09h33.39.534,The defendant has an abnormal bagging speed that prevents the camera from identifying if she rang up items or not,The defendant has had past instances of accidentally forgetting to ring up items,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
467028,,,,,,,,,2313.966313,,,119.9856497,3.2260507,No,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,2318.122144,2313.955451,,,6,0,6,1,0,0,0,6,,,,2023.2.3,The defendant has an online store with items similar to the ones stolen.,The defendant has only worked at the register once,criticalExculp,20,Grocery free bagging,2026-03-09 09h53.06.410780 -0600,JurorPsychopyTest,,,,,A priest says the defendant is an honest person,A customer remembers the defendant bagging items for another customer without ringing it up,A store camera shows no evidence of bagging without pressing register,An expert testified that none of the stolen items had the defendant's fingerprints,,2026-03-09_09h33.39.534,The defendant has an abnormal bagging speed that prevents the camera from identifying if she rang up items or not,The defendant has had past instances of accidentally forgetting to ring up items,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
467028,,,,,,,,,2318.132808,,,119.9856497,2.4252456,No,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,2321.418664,2318.122304,,,7,0,7,3,0,0,0,6,,,,2023.2.3,The defendant has an online store with items similar to the ones stolen.,The defendant has only worked at the register once,minorExculp,20,Grocery free bagging,2026-03-09 09h53.06.410780 -0600,JurorPsychopyTest,,,,,A priest says the defendant is an honest person,A customer remembers the defendant bagging items for another customer without ringing it up,A store camera shows no evidence of bagging without pressing register,An expert testified that none of the stolen items had the defendant's fingerprints,,2026-03-09_09h33.39.534,The defendant has an abnormal bagging speed that prevents the camera from identifying if she rang up items or not,The defendant has had past instances of accidentally forgetting to ring up items,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
