participant,rank,realrate.response,thisN,physical,document,witness,character,verdict.response,responseTextBox.text,thisRow.t,vviqTrials.vviqResponse.response,vviqResponse.response,trials.verdict.response,trials.realrate.response,trials.casestrength.response,surpriseTestLoopSmall.evidenceUsedResponse.rt,surpriseTestLoopSmall.evidenceUsedResponse.response,surpriseTestLoopSmall.confidenceLevel.response,notes,frameRate,evidenceUsedResponse.rt,evidenceUsedResponse.response,consentInfiniteLoop.consented_button.numClicks,confidenceLevel.response,casestrength.response,piloting,waitInstruction.stopped,waitInstruction.started,vviqTrials.thisTrialN,vviqTrials.thisRepN,vviqTrials.thisN,vviqTrials.thisIndex,vviqTheme,vviqShowNewTheme.stopped,vviqShowNewTheme.started,vviqQuestions.stopped,vviqQuestions.started,vviqQuestion,vviqInstructions.stopped,vviqInstructions.started,userResponseContinue.started,userResponse.stopped,userResponse.started,trials.thisTrialN,trials.thisRepN,trials.thisN,trials.thisIndex,trials.responseTextBox.text,thisTrialN,thisRepN,testInstruction.stopped,testInstruction.started,surpriseTestRoutine.stopped,surpriseTestRoutine.started,surpriseTestPrompt.stopped,surpriseTestPrompt.started,surpriseTestLoopSmall.thisTrialN,surpriseTestLoopSmall.thisRepN,surpriseTestLoopSmall.thisN,surpriseTestLoopSmall.thisIndex,surpriseTestLoopBig.thisTrialN,surpriseTestLoopBig.thisRepN,surpriseTestLoopBig.thisN,surpriseTestLoopBig.thisIndex,severity,setUpRoutine.stopped,setUpRoutine.started,psychopyVersion,minorInculp,minorExculp,lureType,lureCaseNum,lureCase,expVersion,expStart,expName,evidenceAppendLoop.thisTrialN,evidenceAppendLoop.thisRepN,evidenceAppendLoop.thisN,evidenceAppendLoop.thisIndex,evidence4,evidence3,evidence2,evidence1,draftedBy,date,criticalInculp,criticalExculp,crimeType,crimeDescription,crime,consented,consentInfiniteLoop.thisTrialN,consentInfiniteLoop.thisRepN,consentInfiniteLoop.thisN,consentInfiniteLoop.thisIndex,consentInfiniteLoop.consented_button.timesOn,consentInfiniteLoop.consented_button.timesOff,condition,characterVirtue,baseScenerio,appendEvidence.stopped,appendEvidence.started,Wait.stopped,Wait.started,Survey.stopped,Survey.started,Scenerio.stopped,Scenerio.started,Introduction2.stopped,Introduction2.started,Introduction1.stopped,Introduction1.started,Consent.stopped,Consent.started
106,,,12,,,,,,,2827.5268199000275,3,3,,,,,,,,60,,,,,,,,,12,0,12,12,"Think of a country scene which involves trees, mountains, and a lake. Consider the picture that comes before your mind's eye.",2830.4938793000183,2827.5130281000165,2834.4278317000135,2830.495621500013,The contours of the landscape.,,,,,,,,,,,12,0,,,,,,,,,,,,,,,,,,2026.1.3,,,,,,,2026-04-21 11h06.03.926567 -0600,JurorPsychopyTest,,,,,,,,,,2026-04-21_11h06.00.530,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,
106,,,13,,,,,,,2834.4434550000005,3,3,,,,,,,,60,,,,,,,,,13,0,13,13,"Think of a country scene which involves trees, mountains, and a lake. Consider the picture that comes before your mind's eye.",2834.4279506999883,2834.427936399996,2836.677578600007,2834.429588900006,The color and shape of the trees.,,,,,,,,,,,13,0,,,,,,,,,,,,,,,,,,2026.1.3,,,,,,,2026-04-21 11h06.03.926567 -0600,JurorPsychopyTest,,,,,,,,,,2026-04-21_11h06.00.530,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,
106,,,14,,,,,,,2836.6934936000034,3,3,,,,,,,,60,,,,,,,,,14,0,14,14,"Think of a country scene which involves trees, mountains, and a lake. Consider the picture that comes before your mind's eye.",2836.6776826000423,2836.6776686999947,2838.2611535000033,2836.6792078000144,The color and shape of the lake.,,,,,,,,,,,14,0,,,,,,,,,,,,,,,,,,2026.1.3,,,,,,,2026-04-21 11h06.03.926567 -0600,JurorPsychopyTest,,,,,,,,,,2026-04-21_11h06.00.530,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,
106,,,15,,,,,,,2838.277146700013,3,3,,,,,,,,60,,,,,,,,,15,0,15,15,"Think of a country scene which involves trees, mountains, and a lake. Consider the picture that comes before your mind's eye.",2838.261257300037,2838.261246500013,2840.194672200014,2838.263040799997,A strong wind blows on the trees and on the lake causing waves.,,,,,,,,,,,15,0,,,,,,,,,,,,,,,,,,2026.1.3,,,,,,,2026-04-21 11h06.03.926567 -0600,JurorPsychopyTest,,,,,,,,,,2026-04-21_11h06.00.530,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,
106,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2847.043807899987,2840.1949564000242,,,,,,,,,,,,,,,,2026.1.3,,,,,,,2026-04-21 11h06.03.926567 -0600,JurorPsychopyTest,,,,,,,,,,2026-04-21_11h06.00.530,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,
106,,,0,,,,,,,2848.893774199998,,,,,,3.0192473999923095,Yes,Very Confident,,60,3.0192473999923095,Yes,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,2853.3773701000027,2848.875302200031,2848.860346100002,2847.0590501000406,0,0,0,5,0,0,0,4,,,,2026.1.3,Travel records show the defendant visiting locations of trafficking victims in Mexico,The defendant was later identified to also be a victim,evidence2,18,Human trafficking,,2026-04-21 11h06.03.926567 -0600,JurorPsychopyTest,,,,,The defendant has been previously convicted of forgery,A woman testified that the defendant was the person who handed an envelope to a driver at the stop,The defendant's electronics did not show communications with Mexico,DNA matching the defendant was found on a soda can at a trafficking stop,,2026-04-21_11h06.00.530,The defendant had a burner phone in possession.,The soda can was shown to be planted at the rest site,,,,,,,,,,,0,,,,,,,,,,,,,,,,
106,,,1,,,,,,,2853.3935122000403,,,,,,2.8649425000185147,No,Very Confident,,60,2.8649425000185147,No,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,2857.7273167000385,2853.3799208999844,,,1,0,1,1,0,0,0,4,,,,2026.1.3,Travel records show the defendant visiting locations of trafficking victims in Mexico,The defendant was later identified to also be a victim,criticalExculp,18,Human trafficking,,2026-04-21 11h06.03.926567 -0600,JurorPsychopyTest,,,,,The defendant has been previously convicted of forgery,A woman testified that the defendant was the person who handed an envelope to a driver at the stop,The defendant's electronics did not show communications with Mexico,DNA matching the defendant was found on a soda can at a trafficking stop,,2026-04-21_11h06.00.530,The defendant had a burner phone in possession.,The soda can was shown to be planted at the rest site,,,,,,,,,,,0,,,,,,,,,,,,,,,,
106,,,2,,,,,,,2857.7436260000104,,,,,,8.462746300036088,No,Moderately Confident,,60,8.462746300036088,No,,Moderately Confident,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,2867.6111197000137,2857.732002500037,,,2,0,2,4,0,0,0,4,,,,2026.1.3,Travel records show the defendant visiting locations of trafficking victims in Mexico,The defendant was later identified to also be a victim,evidence1,18,Human trafficking,,2026-04-21 11h06.03.926567 -0600,JurorPsychopyTest,,,,,The defendant has been previously convicted of forgery,A woman testified that the defendant was the person who handed an envelope to a driver at the stop,The defendant's electronics did not show communications with Mexico,DNA matching the defendant was found on a soda can at a trafficking stop,,2026-04-21_11h06.00.530,The defendant had a burner phone in possession.,The soda can was shown to be planted at the rest site,,,,,,,,,,,0,,,,,,,,,,,,,,,,
106,,,3,,,,,,,2867.6273569000186,,,,,,4.498465499957092,Yes,Moderately Confident,,60,4.498465499957092,Yes,,Moderately Confident,,,,,,,,,,,,,,,,,,,,,,,,,3,0,,,2873.061279900023,2867.613009100023,,,3,0,3,7,0,0,0,4,,,,2026.1.3,Travel records show the defendant visiting locations of trafficking victims in Mexico,The defendant was later identified to also be a victim,evidence4,18,Human trafficking,,2026-04-21 11h06.03.926567 -0600,JurorPsychopyTest,,,,,The defendant has been previously convicted of forgery,A woman testified that the defendant was the person who handed an envelope to a driver at the stop,The defendant's electronics did not show communications with Mexico,DNA matching the defendant was found on a soda can at a trafficking stop,,2026-04-21_11h06.00.530,The defendant had a burner phone in possession.,The soda can was shown to be planted at the rest site,,,,,,,,,,,0,,,,,,,,,,,,,,,,
106,,,4,,,,,,,2873.077998700028,,,,,,2.6647487000445835,Yes,Very Confident,,60,2.6647487000445835,Yes,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,4,0,,,2876.461258700001,2873.063590600039,,,4,0,4,6,0,0,0,4,,,,2026.1.3,Travel records show the defendant visiting locations of trafficking victims in Mexico,The defendant was later identified to also be a victim,evidence3,18,Human trafficking,,2026-04-21 11h06.03.926567 -0600,JurorPsychopyTest,,,,,The defendant has been previously convicted of forgery,A woman testified that the defendant was the person who handed an envelope to a driver at the stop,The defendant's electronics did not show communications with Mexico,DNA matching the defendant was found on a soda can at a trafficking stop,,2026-04-21_11h06.00.530,The defendant had a burner phone in possession.,The soda can was shown to be planted at the rest site,,,,,,,,,,,0,,,,,,,,,,,,,,,,
106,,,5,,,,,,,2876.4775661000167,,,,,,2.331565900007263,No,Very Confident,,60,2.331565900007263,No,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,5,0,,,2879.544301900023,2876.4634553000215,,,5,0,5,2,0,0,0,4,,,,2026.1.3,Travel records show the defendant visiting locations of trafficking victims in Mexico,The defendant was later identified to also be a victim,minorInculp,18,Human trafficking,,2026-04-21 11h06.03.926567 -0600,JurorPsychopyTest,,,,,The defendant has been previously convicted of forgery,A woman testified that the defendant was the person who handed an envelope to a driver at the stop,The defendant's electronics did not show communications with Mexico,DNA matching the defendant was found on a soda can at a trafficking stop,,2026-04-21_11h06.00.530,The defendant had a burner phone in possession.,The soda can was shown to be planted at the rest site,,,,,,,,,,,0,,,,,,,,,,,,,,,,
106,,,6,,,,,,,2879.560478700034,,,,,,1.9319397999788634,No,Very Confident,,60,1.9319397999788634,No,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,6,0,,,2882.2943623000174,2879.546170299989,,,6,0,6,3,0,0,0,4,,,,2026.1.3,Travel records show the defendant visiting locations of trafficking victims in Mexico,The defendant was later identified to also be a victim,minorExculp,18,Human trafficking,,2026-04-21 11h06.03.926567 -0600,JurorPsychopyTest,,,,,The defendant has been previously convicted of forgery,A woman testified that the defendant was the person who handed an envelope to a driver at the stop,The defendant's electronics did not show communications with Mexico,DNA matching the defendant was found on a soda can at a trafficking stop,,2026-04-21_11h06.00.530,The defendant had a burner phone in possession.,The soda can was shown to be planted at the rest site,,,,,,,,,,,0,,,,,,,,,,,,,,,,
106,,,7,,,,,,,2882.3104979000054,,,,,,1.8311494999798015,No,Very Confident,,60,1.8311494999798015,No,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,7,0,,,2884.8110465999926,2882.297005600005,,,7,0,7,0,0,0,0,4,,,,2026.1.3,Travel records show the defendant visiting locations of trafficking victims in Mexico,The defendant was later identified to also be a victim,criticalInculp,18,Human trafficking,,2026-04-21 11h06.03.926567 -0600,JurorPsychopyTest,,,,,The defendant has been previously convicted of forgery,A woman testified that the defendant was the person who handed an envelope to a driver at the stop,The defendant's electronics did not show communications with Mexico,DNA matching the defendant was found on a soda can at a trafficking stop,,2026-04-21_11h06.00.530,The defendant had a burner phone in possession.,The soda can was shown to be planted at the rest site,,,,,,,,,,,0,,,,,,,,,,,,,,,,
106,,,0,,,,,,,2886.1605611999985,,,,,,2.6438640000415035,No,Very Confident,,60,2.6438640000415035,No,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,2889.5281583000324,2886.151042399986,2886.1441847000387,2884.8151106000296,0,0,0,2,1,0,1,9,,,,2026.1.3,The defendant recently had his license suspended for reckless driving.,There were no DNA on the defendant's car that matched the victims,minorInculp,30,Multiple Vehicular Homicide,,2026-04-21 11h06.03.926567 -0600,JurorPsychopyTest,,,,,The defendant was convicted five years ago for threatening workers,A tourist who was knocked over said it was maybe the defendant driving,Selfies of the defendant shows he was two miles away during homicide,Palm prints on the driver door matches the defendant's,,2026-04-21_11h06.00.530,Urine tests from the defendant showed high levels of alcohol,The defendant had earlier reported his car being stolen,,,,,,,,,,,0,,,,,,,,,,,,,,,,
106,,,1,,,,,,,2889.5443043000414,,,,,,1.1641098000109196,Yes,Very Confident,,60,1.1641098000109196,Yes,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,2891.294778899988,2889.531129900017,,,1,0,1,4,1,0,1,9,,,,2026.1.3,The defendant recently had his license suspended for reckless driving.,There were no DNA on the defendant's car that matched the victims,evidence1,30,Multiple Vehicular Homicide,,2026-04-21 11h06.03.926567 -0600,JurorPsychopyTest,,,,,The defendant was convicted five years ago for threatening workers,A tourist who was knocked over said it was maybe the defendant driving,Selfies of the defendant shows he was two miles away during homicide,Palm prints on the driver door matches the defendant's,,2026-04-21_11h06.00.530,Urine tests from the defendant showed high levels of alcohol,The defendant had earlier reported his car being stolen,,,,,,,,,,,0,,,,,,,,,,,,,,,,
106,,,2,,,,,,,2891.311130599992,,,,,,2.1636199999484234,Yes,Very Confident,,60,2.1636199999484234,Yes,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,2894.7448027000064,2891.2981767000165,,,2,0,2,5,1,0,1,9,,,,2026.1.3,The defendant recently had his license suspended for reckless driving.,There were no DNA on the defendant's car that matched the victims,evidence2,30,Multiple Vehicular Homicide,,2026-04-21 11h06.03.926567 -0600,JurorPsychopyTest,,,,,The defendant was convicted five years ago for threatening workers,A tourist who was knocked over said it was maybe the defendant driving,Selfies of the defendant shows he was two miles away during homicide,Palm prints on the driver door matches the defendant's,,2026-04-21_11h06.00.530,Urine tests from the defendant showed high levels of alcohol,The defendant had earlier reported his car being stolen,,,,,,,,,,,0,,,,,,,,,,,,,,,,
106,,,3,,,,,,,2894.761093600013,,,,,,1.481902799976524,No,Very Confident,,60,1.481902799976524,No,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,3,0,,,2896.978202600032,2894.746709000028,,,3,0,3,1,1,0,1,9,,,,2026.1.3,The defendant recently had his license suspended for reckless driving.,There were no DNA on the defendant's car that matched the victims,criticalExculp,30,Multiple Vehicular Homicide,,2026-04-21 11h06.03.926567 -0600,JurorPsychopyTest,,,,,The defendant was convicted five years ago for threatening workers,A tourist who was knocked over said it was maybe the defendant driving,Selfies of the defendant shows he was two miles away during homicide,Palm prints on the driver door matches the defendant's,,2026-04-21_11h06.00.530,Urine tests from the defendant showed high levels of alcohol,The defendant had earlier reported his car being stolen,,,,,,,,,,,0,,,,,,,,,,,,,,,,
106,,,4,,,,,,,2896.994272699987,,,,,,1.7140617999830283,No,Very Confident,,60,1.7140617999830283,No,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,4,0,,,2899.561538400012,2896.981323099986,,,4,0,4,0,1,0,1,9,,,,2026.1.3,The defendant recently had his license suspended for reckless driving.,There were no DNA on the defendant's car that matched the victims,criticalInculp,30,Multiple Vehicular Homicide,,2026-04-21 11h06.03.926567 -0600,JurorPsychopyTest,,,,,The defendant was convicted five years ago for threatening workers,A tourist who was knocked over said it was maybe the defendant driving,Selfies of the defendant shows he was two miles away during homicide,Palm prints on the driver door matches the defendant's,,2026-04-21_11h06.00.530,Urine tests from the defendant showed high levels of alcohol,The defendant had earlier reported his car being stolen,,,,,,,,,,,0,,,,,,,,,,,,,,,,
106,,,5,,,,,,,2899.577854400035,,,,,,1.265054900024552,Yes,Very Confident,,60,1.265054900024552,Yes,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,5,0,,,2901.4450358999893,2899.563644500042,,,5,0,5,7,1,0,1,9,,,,2026.1.3,The defendant recently had his license suspended for reckless driving.,There were no DNA on the defendant's car that matched the victims,evidence4,30,Multiple Vehicular Homicide,,2026-04-21 11h06.03.926567 -0600,JurorPsychopyTest,,,,,The defendant was convicted five years ago for threatening workers,A tourist who was knocked over said it was maybe the defendant driving,Selfies of the defendant shows he was two miles away during homicide,Palm prints on the driver door matches the defendant's,,2026-04-21_11h06.00.530,Urine tests from the defendant showed high levels of alcohol,The defendant had earlier reported his car being stolen,,,,,,,,,,,0,,,,,,,,,,,,,,,,
106,,,6,,,,,,,2901.461120299995,,,,,,3.6649026999948546,No,Very Confident,,60,3.6649026999948546,No,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,6,0,,,2906.245179700025,2901.447036300029,,,6,0,6,3,1,0,1,9,,,,2026.1.3,The defendant recently had his license suspended for reckless driving.,There were no DNA on the defendant's car that matched the victims,minorExculp,30,Multiple Vehicular Homicide,,2026-04-21 11h06.03.926567 -0600,JurorPsychopyTest,,,,,The defendant was convicted five years ago for threatening workers,A tourist who was knocked over said it was maybe the defendant driving,Selfies of the defendant shows he was two miles away during homicide,Palm prints on the driver door matches the defendant's,,2026-04-21_11h06.00.530,Urine tests from the defendant showed high levels of alcohol,The defendant had earlier reported his car being stolen,,,,,,,,,,,0,,,,,,,,,,,,,,,,
106,,,7,,,,,,,2906.2611804000335,,,,,,3.2312289000255987,Yes,Very Confident,,60,3.2312289000255987,Yes,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,7,0,,,2909.944965200033,2906.2473835999845,,,7,0,7,6,1,0,1,9,,,,2026.1.3,The defendant recently had his license suspended for reckless driving.,There were no DNA on the defendant's car that matched the victims,evidence3,30,Multiple Vehicular Homicide,,2026-04-21 11h06.03.926567 -0600,JurorPsychopyTest,,,,,The defendant was convicted five years ago for threatening workers,A tourist who was knocked over said it was maybe the defendant driving,Selfies of the defendant shows he was two miles away during homicide,Palm prints on the driver door matches the defendant's,,2026-04-21_11h06.00.530,Urine tests from the defendant showed high levels of alcohol,The defendant had earlier reported his car being stolen,,,,,,,,,,,0,,,,,,,,,,,,,,,,
106,,,0,,,,,,,2911.2108398000128,,,,,,1.844232400006149,Yes,Very Confident,,60,1.844232400006149,Yes,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,2913.4949705000035,2911.201697,2911.1948460999993,2909.948855000024,0,0,0,6,2,0,2,6,,,,2026.1.3,The defendant has an online store with items similar to the ones stolen.,The defendant has only worked at the register once,evidence3,20,Grocery free bagging,,2026-04-21 11h06.03.926567 -0600,JurorPsychopyTest,,,,,A priest says the defendant is an honest person,A customer remembers the defendant bagging items for another customer without ringing it up,A store camera shows no evidence of bagging without pressing register,An expert testified that none of the stolen items had the defendant's fingerprints,,2026-04-21_11h06.00.530,The defendant has an abnormal bagging speed that prevents the camera from identifying if she rang up items or not,The defendant has had past instances of accidentally forgetting to ring up items,,,,,,,,,,,0,,,,,,,,,,,,,,,,
106,,,1,,,,,,,2913.511142900039,,,,,,1.9651005999767222,Yes,Very Confident,,60,1.9651005999767222,Yes,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,2915.961701,2913.4970741000143,,,1,0,1,5,2,0,2,6,,,,2026.1.3,The defendant has an online store with items similar to the ones stolen.,The defendant has only worked at the register once,evidence2,20,Grocery free bagging,,2026-04-21 11h06.03.926567 -0600,JurorPsychopyTest,,,,,A priest says the defendant is an honest person,A customer remembers the defendant bagging items for another customer without ringing it up,A store camera shows no evidence of bagging without pressing register,An expert testified that none of the stolen items had the defendant's fingerprints,,2026-04-21_11h06.00.530,The defendant has an abnormal bagging speed that prevents the camera from identifying if she rang up items or not,The defendant has had past instances of accidentally forgetting to ring up items,,,,,,,,,,,0,,,,,,,,,,,,,,,,
106,,,2,,,,,,,2915.978080300032,,,,,,2.7650088999653235,No,Very Confident,,60,2.7650088999653235,No,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,2919.5117357000127,2915.9637876999914,,,2,0,2,2,2,0,2,6,,,,2026.1.3,The defendant has an online store with items similar to the ones stolen.,The defendant has only worked at the register once,minorInculp,20,Grocery free bagging,,2026-04-21 11h06.03.926567 -0600,JurorPsychopyTest,,,,,A priest says the defendant is an honest person,A customer remembers the defendant bagging items for another customer without ringing it up,A store camera shows no evidence of bagging without pressing register,An expert testified that none of the stolen items had the defendant's fingerprints,,2026-04-21_11h06.00.530,The defendant has an abnormal bagging speed that prevents the camera from identifying if she rang up items or not,The defendant has had past instances of accidentally forgetting to ring up items,,,,,,,,,,,0,,,,,,,,,,,,,,,,
106,,,3,,,,,,,2919.5277963000117,,,,,,1.4316828000009991,Yes,Very Confident,,60,1.4316828000009991,Yes,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,3,0,,,2921.5282851000084,2919.513609800022,,,3,0,3,7,2,0,2,6,,,,2026.1.3,The defendant has an online store with items similar to the ones stolen.,The defendant has only worked at the register once,evidence4,20,Grocery free bagging,,2026-04-21 11h06.03.926567 -0600,JurorPsychopyTest,,,,,A priest says the defendant is an honest person,A customer remembers the defendant bagging items for another customer without ringing it up,A store camera shows no evidence of bagging without pressing register,An expert testified that none of the stolen items had the defendant's fingerprints,,2026-04-21_11h06.00.530,The defendant has an abnormal bagging speed that prevents the camera from identifying if she rang up items or not,The defendant has had past instances of accidentally forgetting to ring up items,,,,,,,,,,,0,,,,,,,,,,,,,,,,
106,,,4,,,,,,,2921.544401900028,,,,,,3.081521900021471,No,Very Confident,,60,3.081521900021471,No,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,4,0,,,2925.6285929000005,2921.5307608000003,,,4,0,4,0,2,0,2,6,,,,2026.1.3,The defendant has an online store with items similar to the ones stolen.,The defendant has only worked at the register once,criticalInculp,20,Grocery free bagging,,2026-04-21 11h06.03.926567 -0600,JurorPsychopyTest,,,,,A priest says the defendant is an honest person,A customer remembers the defendant bagging items for another customer without ringing it up,A store camera shows no evidence of bagging without pressing register,An expert testified that none of the stolen items had the defendant's fingerprints,,2026-04-21_11h06.00.530,The defendant has an abnormal bagging speed that prevents the camera from identifying if she rang up items or not,The defendant has had past instances of accidentally forgetting to ring up items,,,,,,,,,,,0,,,,,,,,,,,,,,,,
106,,,5,,,,,,,2925.644902800035,,,,,,1.3652434999821708,No,Very Confident,,60,1.3652434999821708,No,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,5,0,,,2927.511899700039,2925.6304033999913,,,5,0,5,3,2,0,2,6,,,,2026.1.3,The defendant has an online store with items similar to the ones stolen.,The defendant has only worked at the register once,minorExculp,20,Grocery free bagging,,2026-04-21 11h06.03.926567 -0600,JurorPsychopyTest,,,,,A priest says the defendant is an honest person,A customer remembers the defendant bagging items for another customer without ringing it up,A store camera shows no evidence of bagging without pressing register,An expert testified that none of the stolen items had the defendant's fingerprints,,2026-04-21_11h06.00.530,The defendant has an abnormal bagging speed that prevents the camera from identifying if she rang up items or not,The defendant has had past instances of accidentally forgetting to ring up items,,,,,,,,,,,0,,,,,,,,,,,,,,,,
106,,,6,,,,,,,2927.5281113000237,,,,,,1.3478420000174083,No,Very Confident,,60,1.3478420000174083,No,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,6,0,,,2929.495377700019,2927.5141148000257,,,6,0,6,1,2,0,2,6,,,,2026.1.3,The defendant has an online store with items similar to the ones stolen.,The defendant has only worked at the register once,criticalExculp,20,Grocery free bagging,,2026-04-21 11h06.03.926567 -0600,JurorPsychopyTest,,,,,A priest says the defendant is an honest person,A customer remembers the defendant bagging items for another customer without ringing it up,A store camera shows no evidence of bagging without pressing register,An expert testified that none of the stolen items had the defendant's fingerprints,,2026-04-21_11h06.00.530,The defendant has an abnormal bagging speed that prevents the camera from identifying if she rang up items or not,The defendant has had past instances of accidentally forgetting to ring up items,,,,,,,,,,,0,,,,,,,,,,,,,,,,
106,,,7,,,,,,,2929.5113160000183,,,,,,1.5977859999984503,Yes,Very Confident,,60,1.5977859999984503,Yes,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,7,0,,,2931.5116980000166,2929.4975465000025,,,7,0,7,4,2,0,2,6,,,,2026.1.3,The defendant has an online store with items similar to the ones stolen.,The defendant has only worked at the register once,evidence1,20,Grocery free bagging,,2026-04-21 11h06.03.926567 -0600,JurorPsychopyTest,,,,,A priest says the defendant is an honest person,A customer remembers the defendant bagging items for another customer without ringing it up,A store camera shows no evidence of bagging without pressing register,An expert testified that none of the stolen items had the defendant's fingerprints,,2026-04-21_11h06.00.530,The defendant has an abnormal bagging speed that prevents the camera from identifying if she rang up items or not,The defendant has had past instances of accidentally forgetting to ring up items,,,,,,,,,,,0,,,,,,,,,,,,,,,,
106,,,0,,,,,,,2932.6614169999957,,,,,,3.4613967000041157,No,Very Confident,,60,3.4613967000041157,No,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,2936.8120011999854,2932.6513582000043,2932.6449190999847,2931.515747700003,0,0,0,3,3,0,3,3,,,,2026.1.3,Another official testified that he received money from the defendant with a note regarding the zoning laws,The defendant withdrew from his investments before the bribery occurred,minorExculp,14,Bribery for zoning laws,,2026-04-21 11h06.03.926567 -0600,JurorPsychopyTest,,,,,The defendant has been convicted for tax evasion,A zoning board clerk saw the defendant give an envelope matching the bribe envelope,Bank records of the defendant indicate a recent sale for 43k,DNA under the flap did not belong to the defendant,,2026-04-21_11h06.00.530,The defendant's assistant testified to sealing the envelope for the defendant,A thank you note was discovered inside the confiscated envelope,,,,,,,,,,,0,,,,,,,,,,,,,,,,
106,,,1,,,,,,,2936.828359300038,,,,,,2.864930799987633,Yes,Very Confident,,60,2.864930799987633,Yes,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,2940.128651700041,2936.813863600022,,,1,0,1,7,3,0,3,3,,,,2026.1.3,Another official testified that he received money from the defendant with a note regarding the zoning laws,The defendant withdrew from his investments before the bribery occurred,evidence4,14,Bribery for zoning laws,,2026-04-21 11h06.03.926567 -0600,JurorPsychopyTest,,,,,The defendant has been convicted for tax evasion,A zoning board clerk saw the defendant give an envelope matching the bribe envelope,Bank records of the defendant indicate a recent sale for 43k,DNA under the flap did not belong to the defendant,,2026-04-21_11h06.00.530,The defendant's assistant testified to sealing the envelope for the defendant,A thank you note was discovered inside the confiscated envelope,,,,,,,,,,,0,,,,,,,,,,,,,,,,
106,,,2,,,,,,,2940.1448310000123,,,,,,1.948490499984473,No,Very Confident,,60,1.948490499984473,No,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,2942.5950152000296,2940.1305469000363,,,2,0,2,1,3,0,3,3,,,,2026.1.3,Another official testified that he received money from the defendant with a note regarding the zoning laws,The defendant withdrew from his investments before the bribery occurred,criticalExculp,14,Bribery for zoning laws,,2026-04-21 11h06.03.926567 -0600,JurorPsychopyTest,,,,,The defendant has been convicted for tax evasion,A zoning board clerk saw the defendant give an envelope matching the bribe envelope,Bank records of the defendant indicate a recent sale for 43k,DNA under the flap did not belong to the defendant,,2026-04-21_11h06.00.530,The defendant's assistant testified to sealing the envelope for the defendant,A thank you note was discovered inside the confiscated envelope,,,,,,,,,,,0,,,,,,,,,,,,,,,,
106,,,3,,,,,,,2942.6113652000204,,,,,,1.597494599991478,Yes,Very Confident,,60,1.597494599991478,Yes,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,3,0,,,2944.711756100005,2942.5989454000373,,,3,0,3,5,3,0,3,3,,,,2026.1.3,Another official testified that he received money from the defendant with a note regarding the zoning laws,The defendant withdrew from his investments before the bribery occurred,evidence2,14,Bribery for zoning laws,,2026-04-21 11h06.03.926567 -0600,JurorPsychopyTest,,,,,The defendant has been convicted for tax evasion,A zoning board clerk saw the defendant give an envelope matching the bribe envelope,Bank records of the defendant indicate a recent sale for 43k,DNA under the flap did not belong to the defendant,,2026-04-21_11h06.00.530,The defendant's assistant testified to sealing the envelope for the defendant,A thank you note was discovered inside the confiscated envelope,,,,,,,,,,,0,,,,,,,,,,,,,,,,
