participant,rank,realrate.response,physical,document,witness,character,verdict.response,responseTextBox.text,thisRow.t,vviqResponse.response,notes,frameRate,evidenceUsedResponse.rt,evidenceUsedResponse.response,consented_button.numClicks,confidenceLevel.response,casestrength.response,waitInstruction.stopped,waitInstruction.started,vviqTrials.thisTrialN,vviqTrials.thisRepN,vviqTrials.thisN,vviqTrials.thisIndex,vviqTheme,vviqShowNewTheme.stopped,vviqShowNewTheme.started,vviqQuestions.stopped,vviqQuestions.started,vviqQuestion,vviqInstructions.stopped,vviqInstructions.started,userResponseContinue.started,userResponse.stopped,userResponse.started,trials.thisTrialN,trials.thisRepN,trials.thisN,trials.thisIndex,testInstruction.stopped,testInstruction.started,surpriseTestRoutine.stopped,surpriseTestRoutine.started,surpriseTestPrompt.stopped,surpriseTestPrompt.started,surpriseTestLoopSmall.thisTrialN,surpriseTestLoopSmall.thisRepN,surpriseTestLoopSmall.thisN,surpriseTestLoopSmall.thisIndex,surpriseTestLoopBig.thisTrialN,surpriseTestLoopBig.thisRepN,surpriseTestLoopBig.thisN,surpriseTestLoopBig.thisIndex,severity,setUpRoutine.stopped,setUpRoutine.started,psychopyVersion,minorInculp,minorExculp,lureType,lureCaseNum,lureCase,expStart,expName,evidenceAppendLoop.thisTrialN,evidenceAppendLoop.thisRepN,evidenceAppendLoop.thisN,evidenceAppendLoop.thisIndex,evidence4,evidence3,evidence2,evidence1,draftedBy,date,criticalInculp,criticalExculp,crimeType,crimeDescription,crime,consented_button.timesOn,consented_button.timesOff,consented,consentInfiniteLoop.thisTrialN,consentInfiniteLoop.thisRepN,consentInfiniteLoop.thisN,consentInfiniteLoop.thisIndex,condition,characterVirtue,baseScenerio,appendEvidence.stopped,appendEvidence.started,Wait.stopped,Wait.started,Survey.stopped,Survey.started,Scenerio.stopped,Scenerio.started,Introduction2.stopped,Introduction2.started,Introduction1.stopped,Introduction1.started,Consent.stopped,Consent.started,
553149,,,,,,,,,2404.73892,2,,119.9214752,,,,,,,,0,0,0,0,Think of some relative or friend whom you frequently see (but who is not with you at present) and consider carefully the picture that comes before your mind's eye,2423.227904,2404.726091,2453.345644,2423.227913,"The exact contour of face, head, shoulders and body.",2404.714898,2395.828698,,,,,,,,,,,,,,,,,,,,,,,,,2023.2.3,,,,,,2026-04-08 10h56.35.438994 -0600,JurorPsychopyTest,,,,,,,,,,2026-04-08_10h39.26.951,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
553149,,,,,,,,,2453.364911,2,,119.9214752,,,,,,,,1,0,1,1,Think of some relative or friend whom you frequently see (but who is not with you at present) and consider carefully the picture that comes before your mind's eye,2453.345828,2453.345809,2467.02056,2453.345832,"Characteristic poses of head, attitudes of body, etc.",,,,,,,,,,,,,,,,,,,,,,,,,,,2023.2.3,,,,,,2026-04-08 10h56.35.438994 -0600,JurorPsychopyTest,,,,,,,,,,2026-04-08_10h39.26.951,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
553149,,,,,,,,,2467.035892,1,,119.9214752,,,,,,,,2,0,2,2,Think of some relative or friend whom you frequently see (but who is not with you at present) and consider carefully the picture that comes before your mind's eye,2467.020707,2467.020681,2477.187622,2467.020712,"The precise carriage, length of step, etc., in walking.",,,,,,,,,,,,,,,,,,,,,,,,,,,2023.2.3,,,,,,2026-04-08 10h56.35.438994 -0600,JurorPsychopyTest,,,,,,,,,,2026-04-08_10h39.26.951,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
553149,,,,,,,,,2477.20286,2,,119.9214752,,,,,,,,3,0,3,3,Think of some relative or friend whom you frequently see (but who is not with you at present) and consider carefully the picture that comes before your mind's eye,2477.187772,2477.187754,2498.401486,2477.187776,The different colors worn in some familiar clothes.,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.2.3,,,,,,2026-04-08 10h56.35.438994 -0600,JurorPsychopyTest,,,,,,,,,,2026-04-08_10h39.26.951,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
553149,,,,,,,,,2498.411703,3,,119.9214752,,,,,,,,4,0,4,4,Visualize a rising sun. Consider carefully the picture that comes before your mind's eye.,2505.782902,2498.401617,2519.159398,2505.782911,The sun is rising above the horizon into a hazy sky.,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.2.3,,,,,,2026-04-08 10h56.35.438994 -0600,JurorPsychopyTest,,,,,,,,,,2026-04-08_10h39.26.951,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
553149,,,,,,,,,2519.178842,3,,119.9214752,,,,,,,,5,0,5,5,Visualize a rising sun. Consider carefully the picture that comes before your mind's eye.,2519.15955,2519.159532,2529.080236,2519.159554,The sky clears and surrounds the sun with blueness.,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.2.3,,,,,,2026-04-08 10h56.35.438994 -0600,JurorPsychopyTest,,,,,,,,,,2026-04-08_10h39.26.951,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
553149,,,,,,,,,2529.096102,3,,119.9214752,,,,,,,,6,0,6,6,Visualize a rising sun. Consider carefully the picture that comes before your mind's eye.,2529.080398,2529.08038,2538.826922,2529.080402,"Clouds. A storm blows up, with flashes of lightning.",,,,,,,,,,,,,,,,,,,,,,,,,,,2023.2.3,,,,,,2026-04-08 10h56.35.438994 -0600,JurorPsychopyTest,,,,,,,,,,2026-04-08_10h39.26.951,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
553149,,,,,,,,,2538.841827,3,,119.9214752,,,,,,,,7,0,7,7,Visualize a rising sun. Consider carefully the picture that comes before your mind's eye.,2538.827063,2538.827044,2541.759934,2538.827067,A rainbow appears.,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.2.3,,,,,,2026-04-08 10h56.35.438994 -0600,JurorPsychopyTest,,,,,,,,,,2026-04-08_10h39.26.951,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
553149,,,,,,,,,2541.770905,3,,119.9214752,,,,,,,,8,0,8,8,Think of the front of a shop which you often go to. Consider the picture that comes before  your mind's eye.,2552.417079,2541.760089,2558.747607,2552.417087,The overall appearance of the shop from the opposite side of the road.,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.2.3,,,,,,2026-04-08 10h56.35.438994 -0600,JurorPsychopyTest,,,,,,,,,,2026-04-08_10h39.26.951,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
553149,,,,,,,,,2558.762848,2,,119.9214752,,,,,,,,9,0,9,9,Think of the front of a shop which you often go to. Consider the picture that comes before  your mind's eye.,2558.747764,2558.747739,2565.239527,2558.747768,"A window display including colors, shapes, and details of the door.",,,,,,,,,,,,,,,,,,,,,,,,,,,2023.2.3,,,,,,2026-04-08 10h56.35.438994 -0600,JurorPsychopyTest,,,,,,,,,,2026-04-08_10h39.26.951,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
553149,,,,,,,,,2565.254797,1,,119.9214752,,,,,,,,10,0,10,10,Think of the front of a shop which you often go to. Consider the picture that comes before  your mind's eye.,2565.239666,2565.239648,2569.639491,2565.23967,"You are near the entrance. The color, shape, and details of individual items for sale.",,,,,,,,,,,,,,,,,,,,,,,,,,,2023.2.3,,,,,,2026-04-08 10h56.35.438994 -0600,JurorPsychopyTest,,,,,,,,,,2026-04-08_10h39.26.951,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
553149,,,,,,,,,2569.654776,2,,119.9214752,,,,,,,,11,0,11,11,Think of the front of a shop which you often go to. Consider the picture that comes before  your mind's eye.,2569.639634,2569.639616,2578.993642,2569.639638,You enter the shop and go to the counter. The counter assistant serves you. Money changes hands.,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.2.3,,,,,,2026-04-08 10h56.35.438994 -0600,JurorPsychopyTest,,,,,,,,,,2026-04-08_10h39.26.951,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
553149,,,,,,,,,2579.005093,1,,119.9214752,,,,,,,,12,0,12,12,"Think of a country scene which involves trees, mountains, and a lake. Consider the picture that comes before your mind's eye.",2601.376472,2578.993764,2614.573744,2601.376481,The contours of the landscape.,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.2.3,,,,,,2026-04-08 10h56.35.438994 -0600,JurorPsychopyTest,,,,,,,,,,2026-04-08_10h39.26.951,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
553149,,,,,,,,,2614.589247,2,,119.9214752,,,,,,,,13,0,13,13,"Think of a country scene which involves trees, mountains, and a lake. Consider the picture that comes before your mind's eye.",2614.573886,2614.573867,2616.777668,2614.57389,The color and shape of the trees.,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.2.3,,,,,,2026-04-08 10h56.35.438994 -0600,JurorPsychopyTest,,,,,,,,,,2026-04-08_10h39.26.951,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
553149,,,,,,,,,2616.793284,2,,119.9214752,,,,,,,,14,0,14,14,"Think of a country scene which involves trees, mountains, and a lake. Consider the picture that comes before your mind's eye.",2616.777848,2616.777829,2622.60298,2616.777852,The color and shape of the lake.,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.2.3,,,,,,2026-04-08 10h56.35.438994 -0600,JurorPsychopyTest,,,,,,,,,,2026-04-08_10h39.26.951,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
553149,,,,,,,,,2622.618519,1,,119.9214752,,,,,,,,15,0,15,15,"Think of a country scene which involves trees, mountains, and a lake. Consider the picture that comes before your mind's eye.",2622.603121,2622.603103,2629.745116,2622.603125,A strong wind blows on the trees and on the lake causing waves.,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.2.3,,,,,,2026-04-08 10h56.35.438994 -0600,JurorPsychopyTest,,,,,,,,,,2026-04-08_10h39.26.951,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
553149,,,,,,,,,2645.685625,,,119.9214752,5.3057393,No,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,2637.389578,2629.745194,2653.108276,2645.665435,2645.656372,2637.403074,0,0,0,2,0,0,0,8,,,,2023.2.3,An audit of the defendant's business could not account for all of the revenue,Most homeowners who paid the fraudulent company did not recall doing a refinance,minorInculp,24,Mortgage Fraud,2026-04-08 10h56.35.438994 -0600,JurorPsychopyTest,,,,,The defendant's employer testified that the defendant is an honest person,An insurance agent in the same building as the fake company headquarter has never seen the defendant,The defendant's computer contains only records of her legitimate business ,The defendant's fingerprint was found on a collection notice of the fake company,,2026-04-08_10h39.26.951,The defendant is the owner of the fraudulent company which is a remote position,"The fraudulant papers have gone through many hands, some unrelated to the crime",,,,,,,,,,,1,,,,,,,,,,,,,,,,,
553149,,,,,,,,,2653.122899,,,119.9214752,9.2611492,Yes,,Moderately Confident,,,,,,,,,,,,,,,,,,,,,,,,,2663.074317,2653.108503,,,1,0,1,4,0,0,0,8,,,,2023.2.3,An audit of the defendant's business could not account for all of the revenue,Most homeowners who paid the fraudulent company did not recall doing a refinance,evidence1,24,Mortgage Fraud,2026-04-08 10h56.35.438994 -0600,JurorPsychopyTest,,,,,The defendant's employer testified that the defendant is an honest person,An insurance agent in the same building as the fake company headquarter has never seen the defendant,The defendant's computer contains only records of her legitimate business ,The defendant's fingerprint was found on a collection notice of the fake company,,2026-04-08_10h39.26.951,The defendant is the owner of the fraudulent company which is a remote position,"The fraudulant papers have gone through many hands, some unrelated to the crime",,,,,,,,,,,1,,,,,,,,,,,,,,,,,
553149,,,,,,,,,2663.08463,,,119.9214752,8.4677038,No,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,2673.244933,2663.07447,,,2,0,2,0,0,0,0,8,,,,2023.2.3,An audit of the defendant's business could not account for all of the revenue,Most homeowners who paid the fraudulent company did not recall doing a refinance,criticalInculp,24,Mortgage Fraud,2026-04-08 10h56.35.438994 -0600,JurorPsychopyTest,,,,,The defendant's employer testified that the defendant is an honest person,An insurance agent in the same building as the fake company headquarter has never seen the defendant,The defendant's computer contains only records of her legitimate business ,The defendant's fingerprint was found on a collection notice of the fake company,,2026-04-08_10h39.26.951,The defendant is the owner of the fraudulent company which is a remote position,"The fraudulant papers have gone through many hands, some unrelated to the crime",,,,,,,,,,,1,,,,,,,,,,,,,,,,,
553149,,,,,,,,,2673.255706,,,119.9214752,4.8681059,No,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,2679.154437,2673.245084,,,3,0,3,3,0,0,0,8,,,,2023.2.3,An audit of the defendant's business could not account for all of the revenue,Most homeowners who paid the fraudulent company did not recall doing a refinance,minorExculp,24,Mortgage Fraud,2026-04-08 10h56.35.438994 -0600,JurorPsychopyTest,,,,,The defendant's employer testified that the defendant is an honest person,An insurance agent in the same building as the fake company headquarter has never seen the defendant,The defendant's computer contains only records of her legitimate business ,The defendant's fingerprint was found on a collection notice of the fake company,,2026-04-08_10h39.26.951,The defendant is the owner of the fraudulent company which is a remote position,"The fraudulant papers have gone through many hands, some unrelated to the crime",,,,,,,,,,,1,,,,,,,,,,,,,,,,,
553149,,,,,,,,,2679.169536,,,119.9214752,7.4367206,No,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,2687.196014,2679.154588,,,4,0,4,1,0,0,0,8,,,,2023.2.3,An audit of the defendant's business could not account for all of the revenue,Most homeowners who paid the fraudulent company did not recall doing a refinance,criticalExculp,24,Mortgage Fraud,2026-04-08 10h56.35.438994 -0600,JurorPsychopyTest,,,,,The defendant's employer testified that the defendant is an honest person,An insurance agent in the same building as the fake company headquarter has never seen the defendant,The defendant's computer contains only records of her legitimate business ,The defendant's fingerprint was found on a collection notice of the fake company,,2026-04-08_10h39.26.951,The defendant is the owner of the fraudulent company which is a remote position,"The fraudulant papers have gone through many hands, some unrelated to the crime",,,,,,,,,,,1,,,,,,,,,,,,,,,,,
553149,,,,,,,,,2687.210707,,,119.9214752,2.3497084,Yes,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,2690.249553,2687.196171,,,5,0,5,7,0,0,0,8,,,,2023.2.3,An audit of the defendant's business could not account for all of the revenue,Most homeowners who paid the fraudulent company did not recall doing a refinance,evidence4,24,Mortgage Fraud,2026-04-08 10h56.35.438994 -0600,JurorPsychopyTest,,,,,The defendant's employer testified that the defendant is an honest person,An insurance agent in the same building as the fake company headquarter has never seen the defendant,The defendant's computer contains only records of her legitimate business ,The defendant's fingerprint was found on a collection notice of the fake company,,2026-04-08_10h39.26.951,The defendant is the owner of the fraudulent company which is a remote position,"The fraudulant papers have gone through many hands, some unrelated to the crime",,,,,,,,,,,1,,,,,,,,,,,,,,,,,
