participant,rank,realrate.response,physical,document,witness,character,verdict.response,responseTextBox.text,thisRow.t,vviqResponse.response,notes,frameRate,evidenceUsedResponse.rt,evidenceUsedResponse.response,consented_button.numClicks,confidenceLevel.response,casestrength.response,waitInstruction.stopped,waitInstruction.started,vviqTrials.thisTrialN,vviqTrials.thisRepN,vviqTrials.thisN,vviqTrials.thisIndex,vviqTheme,vviqShowNewTheme.stopped,vviqShowNewTheme.started,vviqQuestions.stopped,vviqQuestions.started,vviqQuestion,vviqInstructions.stopped,vviqInstructions.started,userResponseContinue.started,userResponse.stopped,userResponse.started,trials.thisTrialN,trials.thisRepN,trials.thisN,trials.thisIndex,testInstruction.stopped,testInstruction.started,surpriseTestRoutine.stopped,surpriseTestRoutine.started,surpriseTestPrompt.stopped,surpriseTestPrompt.started,surpriseTestLoopSmall.thisTrialN,surpriseTestLoopSmall.thisRepN,surpriseTestLoopSmall.thisN,surpriseTestLoopSmall.thisIndex,surpriseTestLoopBig.thisTrialN,surpriseTestLoopBig.thisRepN,surpriseTestLoopBig.thisN,surpriseTestLoopBig.thisIndex,severity,setUpRoutine.stopped,setUpRoutine.started,psychopyVersion,minorInculp,minorExculp,lureType,lureCaseNum,lureCase,expStart,expName,evidenceAppendLoop.thisTrialN,evidenceAppendLoop.thisRepN,evidenceAppendLoop.thisN,evidenceAppendLoop.thisIndex,evidence4,evidence3,evidence2,evidence1,draftedBy,date,criticalInculp,criticalExculp,crimeType,crimeDescription,crime,consented_button.timesOn,consented_button.timesOff,consented,consentInfiniteLoop.thisTrialN,consentInfiniteLoop.thisRepN,consentInfiniteLoop.thisN,consentInfiniteLoop.thisIndex,condition,characterVirtue,baseScenerio,appendEvidence.stopped,appendEvidence.started,Wait.stopped,Wait.started,Survey.stopped,Survey.started,Scenerio.stopped,Scenerio.started,Introduction2.stopped,Introduction2.started,Introduction1.stopped,Introduction1.started,Consent.stopped,Consent.started,
784706,,,,,,,,,2413.865543,4,,240.0228501,,,,,,,,0,0,0,0,Think of some relative or friend whom you frequently see (but who is not with you at present) and consider carefully the picture that comes before your mind's eye,2422.719967,2413.852644,2435.004684,2422.719976,"The exact contour of face, head, shoulders and body.",2413.828215,2401.937327,,,,,,,,,,,,,,,,,,,,,,,,,2023.2.3,,,,,,2026-04-03 08h01.59.607422 -0700,JurorPsychopyTest,,,,,,,,,,2026-04-03_08h01.53.220,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
784706,,,,,,,,,2435.024049,4,,240.0228501,,,,,,,,1,0,1,1,Think of some relative or friend whom you frequently see (but who is not with you at present) and consider carefully the picture that comes before your mind's eye,2435.004863,2435.004845,2440.188489,2435.004867,"Characteristic poses of head, attitudes of body, etc.",,,,,,,,,,,,,,,,,,,,,,,,,,,2023.2.3,,,,,,2026-04-03 08h01.59.607422 -0700,JurorPsychopyTest,,,,,,,,,,2026-04-03_08h01.53.220,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
784706,,,,,,,,,2440.207428,3,,240.0228501,,,,,,,,2,0,2,2,Think of some relative or friend whom you frequently see (but who is not with you at present) and consider carefully the picture that comes before your mind's eye,2440.18863,2440.188612,2446.400859,2440.188634,"The precise carriage, length of step, etc., in walking.",,,,,,,,,,,,,,,,,,,,,,,,,,,2023.2.3,,,,,,2026-04-03 08h01.59.607422 -0700,JurorPsychopyTest,,,,,,,,,,2026-04-03_08h01.53.220,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
784706,,,,,,,,,2446.420539,3,,240.0228501,,,,,,,,3,0,3,3,Think of some relative or friend whom you frequently see (but who is not with you at present) and consider carefully the picture that comes before your mind's eye,2446.400994,2446.400976,2450.367672,2446.400998,The different colors worn in some familiar clothes.,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.2.3,,,,,,2026-04-03 08h01.59.607422 -0700,JurorPsychopyTest,,,,,,,,,,2026-04-03_08h01.53.220,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
784706,,,,,,,,,2450.37854,3,,240.0228501,,,,,,,,4,0,4,4,Visualize a rising sun. Consider carefully the picture that comes before your mind's eye.,2456.220308,2450.36779,2461.688206,2456.220317,The sun is rising above the horizon into a hazy sky.,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.2.3,,,,,,2026-04-03 08h01.59.607422 -0700,JurorPsychopyTest,,,,,,,,,,2026-04-03_08h01.53.220,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
784706,,,,,,,,,2461.703765,3,,240.0228501,,,,,,,,5,0,5,5,Visualize a rising sun. Consider carefully the picture that comes before your mind's eye.,2461.688345,2461.688328,2466.26741,2461.688349,The sky clears and surrounds the sun with blueness.,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.2.3,,,,,,2026-04-03 08h01.59.607422 -0700,JurorPsychopyTest,,,,,,,,,,2026-04-03_08h01.53.220,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
784706,,,,,,,,,2466.282863,3,,240.0228501,,,,,,,,6,0,6,6,Visualize a rising sun. Consider carefully the picture that comes before your mind's eye.,2466.26755,2466.267532,2471.726665,2466.267554,"Clouds. A storm blows up, with flashes of lightning.",,,,,,,,,,,,,,,,,,,,,,,,,,,2023.2.3,,,,,,2026-04-03 08h01.59.607422 -0700,JurorPsychopyTest,,,,,,,,,,2026-04-03_08h01.53.220,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
784706,,,,,,,,,2471.741377,4,,240.0228501,,,,,,,,7,0,7,7,Visualize a rising sun. Consider carefully the picture that comes before your mind's eye.,2471.726809,2471.726788,2475.717999,2471.726813,A rainbow appears.,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.2.3,,,,,,2026-04-03 08h01.59.607422 -0700,JurorPsychopyTest,,,,,,,,,,2026-04-03_08h01.53.220,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
784706,,,,,,,,,2475.729008,4,,240.0228501,,,,,,,,8,0,8,8,Think of the front of a shop which you often go to. Consider the picture that comes before  your mind's eye.,2486.579693,2475.718121,2493.46455,2486.579701,The overall appearance of the shop from the opposite side of the road.,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.2.3,,,,,,2026-04-03 08h01.59.607422 -0700,JurorPsychopyTest,,,,,,,,,,2026-04-03_08h01.53.220,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
784706,,,,,,,,,2493.47942,3,,240.0228501,,,,,,,,9,0,9,9,Think of the front of a shop which you often go to. Consider the picture that comes before  your mind's eye.,2493.464703,2493.46468,2497.647628,2493.464707,"A window display including colors, shapes, and details of the door.",,,,,,,,,,,,,,,,,,,,,,,,,,,2023.2.3,,,,,,2026-04-03 08h01.59.607422 -0700,JurorPsychopyTest,,,,,,,,,,2026-04-03_08h01.53.220,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
784706,,,,,,,,,2497.666905,4,,240.0228501,,,,,,,,10,0,10,10,Think of the front of a shop which you often go to. Consider the picture that comes before  your mind's eye.,2497.647765,2497.647747,2502.960468,2497.647769,"You are near the entrance. The color, shape, and details of individual items for sale.",,,,,,,,,,,,,,,,,,,,,,,,,,,2023.2.3,,,,,,2026-04-03 08h01.59.607422 -0700,JurorPsychopyTest,,,,,,,,,,2026-04-03_08h01.53.220,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
784706,,,,,,,,,2502.98011,4,,240.0228501,,,,,,,,11,0,11,11,Think of the front of a shop which you often go to. Consider the picture that comes before  your mind's eye.,2502.960608,2502.96059,2508.439122,2502.960612,You enter the shop and go to the counter. The counter assistant serves you. Money changes hands.,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.2.3,,,,,,2026-04-03 08h01.59.607422 -0700,JurorPsychopyTest,,,,,,,,,,2026-04-03_08h01.53.220,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
784706,,,,,,,,,2508.450206,4,,240.0228501,,,,,,,,12,0,12,12,"Think of a country scene which involves trees, mountains, and a lake. Consider the picture that comes before your mind's eye.",2518.388318,2508.439244,2521.302436,2518.388327,The contours of the landscape.,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.2.3,,,,,,2026-04-03 08h01.59.607422 -0700,JurorPsychopyTest,,,,,,,,,,2026-04-03_08h01.53.220,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
784706,,,,,,,,,2521.317756,4,,240.0228501,,,,,,,,13,0,13,13,"Think of a country scene which involves trees, mountains, and a lake. Consider the picture that comes before your mind's eye.",2521.302574,2521.302556,2524.860303,2521.302578,The color and shape of the trees.,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.2.3,,,,,,2026-04-03 08h01.59.607422 -0700,JurorPsychopyTest,,,,,,,,,,2026-04-03_08h01.53.220,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
784706,,,,,,,,,2524.876144,4,,240.0228501,,,,,,,,14,0,14,14,"Think of a country scene which involves trees, mountains, and a lake. Consider the picture that comes before your mind's eye.",2524.860444,2524.860427,2527.235466,2524.860448,The color and shape of the lake.,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.2.3,,,,,,2026-04-03 08h01.59.607422 -0700,JurorPsychopyTest,,,,,,,,,,2026-04-03_08h01.53.220,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
784706,,,,,,,,,2527.251074,3,,240.0228501,,,,,,,,15,0,15,15,"Think of a country scene which involves trees, mountains, and a lake. Consider the picture that comes before your mind's eye.",2527.235606,2527.235588,2530.540005,2527.23561,A strong wind blows on the trees and on the lake causing waves.,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.2.3,,,,,,2026-04-03 08h01.59.607422 -0700,JurorPsychopyTest,,,,,,,,,,2026-04-03_08h01.53.220,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
784706,,,,,,,,,2542.889158,,,240.0228501,5.6106556,No,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,2538.271966,2530.540081,2553.59894,2542.866677,2542.855224,2538.286163,0,0,0,0,0,0,0,3,,,,2023.2.3,Another official testified that he received money from the defendant with a note regarding the zoning laws,The defendant withdrew from his investments before the bribery occurred,criticalInculp,14,Bribery for zoning laws,2026-04-03 08h01.59.607422 -0700,JurorPsychopyTest,,,,,The defendant has been convicted for tax evasion,A zoning board clerk saw the defendant give an envelope matching the bribe envelope,Bank records of the defendant indicate a recent sale for 43k,DNA under the flap did not belong to the defendant,,2026-04-03_08h01.53.220,The defendant's assistant testified to sealing the envelope for the defendant,A thank you note was discovered inside the confiscated envelope,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
784706,,,,,,,,,2553.613159,,,240.0228501,4.7024796,No,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,2559.490332,2553.599163,,,1,0,1,1,0,0,0,3,,,,2023.2.3,Another official testified that he received money from the defendant with a note regarding the zoning laws,The defendant withdrew from his investments before the bribery occurred,criticalExculp,14,Bribery for zoning laws,2026-04-03 08h01.59.607422 -0700,JurorPsychopyTest,,,,,The defendant has been convicted for tax evasion,A zoning board clerk saw the defendant give an envelope matching the bribe envelope,Bank records of the defendant indicate a recent sale for 43k,DNA under the flap did not belong to the defendant,,2026-04-03_08h01.53.220,The defendant's assistant testified to sealing the envelope for the defendant,A thank you note was discovered inside the confiscated envelope,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
784706,,,,,,,,,2559.505167,,,240.0228501,4.5363059,No,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,2566.540024,2559.490481,,,2,0,2,2,0,0,0,3,,,,2023.2.3,Another official testified that he received money from the defendant with a note regarding the zoning laws,The defendant withdrew from his investments before the bribery occurred,minorInculp,14,Bribery for zoning laws,2026-04-03 08h01.59.607422 -0700,JurorPsychopyTest,,,,,The defendant has been convicted for tax evasion,A zoning board clerk saw the defendant give an envelope matching the bribe envelope,Bank records of the defendant indicate a recent sale for 43k,DNA under the flap did not belong to the defendant,,2026-04-03_08h01.53.220,The defendant's assistant testified to sealing the envelope for the defendant,A thank you note was discovered inside the confiscated envelope,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
784706,,,,,,,,,2566.550592,,,240.0228501,3.266724,No,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,2570.92327,2566.540176,,,3,0,3,3,0,0,0,3,,,,2023.2.3,Another official testified that he received money from the defendant with a note regarding the zoning laws,The defendant withdrew from his investments before the bribery occurred,minorExculp,14,Bribery for zoning laws,2026-04-03 08h01.59.607422 -0700,JurorPsychopyTest,,,,,The defendant has been convicted for tax evasion,A zoning board clerk saw the defendant give an envelope matching the bribe envelope,Bank records of the defendant indicate a recent sale for 43k,DNA under the flap did not belong to the defendant,,2026-04-03_08h01.53.220,The defendant's assistant testified to sealing the envelope for the defendant,A thank you note was discovered inside the confiscated envelope,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
784706,,,,,,,,,2570.933587,,,240.0228501,2.5543139,Yes,,Moderately Confident,,,,,,,,,,,,,,,,,,,,,,,,,2574.524074,2570.923418,,,4,0,4,7,0,0,0,3,,,,2023.2.3,Another official testified that he received money from the defendant with a note regarding the zoning laws,The defendant withdrew from his investments before the bribery occurred,evidence4,14,Bribery for zoning laws,2026-04-03 08h01.59.607422 -0700,JurorPsychopyTest,,,,,The defendant has been convicted for tax evasion,A zoning board clerk saw the defendant give an envelope matching the bribe envelope,Bank records of the defendant indicate a recent sale for 43k,DNA under the flap did not belong to the defendant,,2026-04-03_08h01.53.220,The defendant's assistant testified to sealing the envelope for the defendant,A thank you note was discovered inside the confiscated envelope,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
784706,,,,,,,,,2574.538636,,,240.0228501,4.8110234,Yes,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,2580.089665,2574.524238,,,5,0,5,4,0,0,0,3,,,,2023.2.3,Another official testified that he received money from the defendant with a note regarding the zoning laws,The defendant withdrew from his investments before the bribery occurred,evidence1,14,Bribery for zoning laws,2026-04-03 08h01.59.607422 -0700,JurorPsychopyTest,,,,,The defendant has been convicted for tax evasion,A zoning board clerk saw the defendant give an envelope matching the bribe envelope,Bank records of the defendant indicate a recent sale for 43k,DNA under the flap did not belong to the defendant,,2026-04-03_08h01.53.220,The defendant's assistant testified to sealing the envelope for the defendant,A thank you note was discovered inside the confiscated envelope,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
784706,,,,,,,,,2580.100331,,,240.0228501,6.630165,Yes,,Moderately Confident,,,,,,,,,,,,,,,,,,,,,,,,,2587.362276,2580.089813,,,6,0,6,5,0,0,0,3,,,,2023.2.3,Another official testified that he received money from the defendant with a note regarding the zoning laws,The defendant withdrew from his investments before the bribery occurred,evidence2,14,Bribery for zoning laws,2026-04-03 08h01.59.607422 -0700,JurorPsychopyTest,,,,,The defendant has been convicted for tax evasion,A zoning board clerk saw the defendant give an envelope matching the bribe envelope,Bank records of the defendant indicate a recent sale for 43k,DNA under the flap did not belong to the defendant,,2026-04-03_08h01.53.220,The defendant's assistant testified to sealing the envelope for the defendant,A thank you note was discovered inside the confiscated envelope,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
