participant,rank,realrate.response,physical,document,witness,character,verdict.response,responseTextBox.text,thisRow.t,vviqResponse.response,notes,frameRate,evidenceUsedResponse.rt,evidenceUsedResponse.response,consented_button.numClicks,confidenceLevel.response,casestrength.response,waitInstruction.stopped,waitInstruction.started,vviqTrials.thisTrialN,vviqTrials.thisRepN,vviqTrials.thisN,vviqTrials.thisIndex,vviqTheme,vviqShowNewTheme.stopped,vviqShowNewTheme.started,vviqQuestions.stopped,vviqQuestions.started,vviqQuestion,vviqInstructions.stopped,vviqInstructions.started,userResponseContinue.started,userResponse.stopped,userResponse.started,trials.thisTrialN,trials.thisRepN,trials.thisN,trials.thisIndex,testInstruction.stopped,testInstruction.started,surpriseTestRoutine.stopped,surpriseTestRoutine.started,surpriseTestPrompt.stopped,surpriseTestPrompt.started,surpriseTestLoopSmall.thisTrialN,surpriseTestLoopSmall.thisRepN,surpriseTestLoopSmall.thisN,surpriseTestLoopSmall.thisIndex,surpriseTestLoopBig.thisTrialN,surpriseTestLoopBig.thisRepN,surpriseTestLoopBig.thisN,surpriseTestLoopBig.thisIndex,severity,setUpRoutine.stopped,setUpRoutine.started,psychopyVersion,minorInculp,minorExculp,lureType,lureCaseNum,lureCase,expStart,expName,evidenceAppendLoop.thisTrialN,evidenceAppendLoop.thisRepN,evidenceAppendLoop.thisN,evidenceAppendLoop.thisIndex,evidence4,evidence3,evidence2,evidence1,draftedBy,date,criticalInculp,criticalExculp,crimeType,crimeDescription,crime,consented_button.timesOn,consented_button.timesOff,consented,consentInfiniteLoop.thisTrialN,consentInfiniteLoop.thisRepN,consentInfiniteLoop.thisN,consentInfiniteLoop.thisIndex,condition,characterVirtue,baseScenerio,appendEvidence.stopped,appendEvidence.started,Wait.stopped,Wait.started,Survey.stopped,Survey.started,Scenerio.stopped,Scenerio.started,Introduction2.stopped,Introduction2.started,Introduction1.stopped,Introduction1.started,Consent.stopped,Consent.started,
268082,,,,,,,,,1892.872862,3,,120.1091552,,,,,,,,0,0,0,0,Think of some relative or friend whom you frequently see (but who is not with you at present) and consider carefully the picture that comes before your mind's eye,1897.31984,1892.862418,1905.60842,1897.319849,"The exact contour of face, head, shoulders and body.",1892.843845,1886.574958,,,,,,,,,,,,,,,,,,,,,,,,,2023.2.3,,,,,,2026-04-13 15h32.08.054847 -0700,JurorPsychopyTest,,,,,,,,,,2026-04-13_15h22.01.378,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
268082,,,,,,,,,1905.627945,5,,120.1091552,,,,,,,,1,0,1,1,Think of some relative or friend whom you frequently see (but who is not with you at present) and consider carefully the picture that comes before your mind's eye,1905.608603,1905.608584,1910.01268,1905.608607,"Characteristic poses of head, attitudes of body, etc.",,,,,,,,,,,,,,,,,,,,,,,,,,,2023.2.3,,,,,,2026-04-13 15h32.08.054847 -0700,JurorPsychopyTest,,,,,,,,,,2026-04-13_15h22.01.378,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
268082,,,,,,,,,1910.032374,4,,120.1091552,,,,,,,,2,0,2,2,Think of some relative or friend whom you frequently see (but who is not with you at present) and consider carefully the picture that comes before your mind's eye,1910.012817,1910.012799,1916.592307,1910.012822,"The precise carriage, length of step, etc., in walking.",,,,,,,,,,,,,,,,,,,,,,,,,,,2023.2.3,,,,,,2026-04-13 15h32.08.054847 -0700,JurorPsychopyTest,,,,,,,,,,2026-04-13_15h22.01.378,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
268082,,,,,,,,,1916.613691,5,,120.1091552,,,,,,,,3,0,3,3,Think of some relative or friend whom you frequently see (but who is not with you at present) and consider carefully the picture that comes before your mind's eye,1916.592448,1916.59243,1921.73345,1916.592452,The different colors worn in some familiar clothes.,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.2.3,,,,,,2026-04-13 15h32.08.054847 -0700,JurorPsychopyTest,,,,,,,,,,2026-04-13_15h22.01.378,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
268082,,,,,,,,,1921.744767,4,,120.1091552,,,,,,,,4,0,4,4,Visualize a rising sun. Consider carefully the picture that comes before your mind's eye.,1925.495246,1921.733575,1935.194015,1925.495255,The sun is rising above the horizon into a hazy sky.,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.2.3,,,,,,2026-04-13 15h32.08.054847 -0700,JurorPsychopyTest,,,,,,,,,,2026-04-13_15h22.01.378,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
268082,,,,,,,,,1935.205454,4,,120.1091552,,,,,,,,5,0,5,5,Visualize a rising sun. Consider carefully the picture that comes before your mind's eye.,1935.194157,1935.194138,1940.490362,1935.194164,The sky clears and surrounds the sun with blueness.,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.2.3,,,,,,2026-04-13 15h32.08.054847 -0700,JurorPsychopyTest,,,,,,,,,,2026-04-13_15h22.01.378,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
268082,,,,,,,,,1940.50584,3,,120.1091552,,,,,,,,6,0,6,6,Visualize a rising sun. Consider carefully the picture that comes before your mind's eye.,1940.490503,1940.490485,1944.964904,1940.490508,"Clouds. A storm blows up, with flashes of lightning.",,,,,,,,,,,,,,,,,,,,,,,,,,,2023.2.3,,,,,,2026-04-13 15h32.08.054847 -0700,JurorPsychopyTest,,,,,,,,,,2026-04-13_15h22.01.378,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
268082,,,,,,,,,1944.976611,5,,120.1091552,,,,,,,,7,0,7,7,Visualize a rising sun. Consider carefully the picture that comes before your mind's eye.,1944.965045,1944.965026,1948.683431,1944.965049,A rainbow appears.,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.2.3,,,,,,2026-04-13 15h32.08.054847 -0700,JurorPsychopyTest,,,,,,,,,,2026-04-13_15h22.01.378,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
268082,,,,,,,,,1948.694616,4,,120.1091552,,,,,,,,8,0,8,8,Think of the front of a shop which you often go to. Consider the picture that comes before  your mind's eye.,1955.700907,1948.683617,1960.887575,1955.700917,The overall appearance of the shop from the opposite side of the road.,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.2.3,,,,,,2026-04-13 15h32.08.054847 -0700,JurorPsychopyTest,,,,,,,,,,2026-04-13_15h22.01.378,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
268082,,,,,,,,,1960.906451,4,,120.1091552,,,,,,,,9,0,9,9,Think of the front of a shop which you often go to. Consider the picture that comes before  your mind's eye.,1960.887726,1960.887707,1966.619585,1960.88773,"A window display including colors, shapes, and details of the door.",,,,,,,,,,,,,,,,,,,,,,,,,,,2023.2.3,,,,,,2026-04-13 15h32.08.054847 -0700,JurorPsychopyTest,,,,,,,,,,2026-04-13_15h22.01.378,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
268082,,,,,,,,,1966.634876,3,,120.1091552,,,,,,,,10,0,10,10,Think of the front of a shop which you often go to. Consider the picture that comes before  your mind's eye.,1966.619723,1966.619705,1972.569806,1966.619728,"You are near the entrance. The color, shape, and details of individual items for sale.",,,,,,,,,,,,,,,,,,,,,,,,,,,2023.2.3,,,,,,2026-04-13 15h32.08.054847 -0700,JurorPsychopyTest,,,,,,,,,,2026-04-13_15h22.01.378,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
268082,,,,,,,,,1972.590251,5,,120.1091552,,,,,,,,11,0,11,11,Think of the front of a shop which you often go to. Consider the picture that comes before  your mind's eye.,1972.569958,1972.569939,1977.943902,1972.569962,You enter the shop and go to the counter. The counter assistant serves you. Money changes hands.,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.2.3,,,,,,2026-04-13 15h32.08.054847 -0700,JurorPsychopyTest,,,,,,,,,,2026-04-13_15h22.01.378,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
268082,,,,,,,,,1977.951087,2,,120.1091552,,,,,,,,12,0,12,12,"Think of a country scene which involves trees, mountains, and a lake. Consider the picture that comes before your mind's eye.",1982.695078,1977.944024,1988.549759,1982.695087,The contours of the landscape.,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.2.3,,,,,,2026-04-13 15h32.08.054847 -0700,JurorPsychopyTest,,,,,,,,,,2026-04-13_15h22.01.378,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
268082,,,,,,,,,1988.564843,3,,120.1091552,,,,,,,,13,0,13,13,"Think of a country scene which involves trees, mountains, and a lake. Consider the picture that comes before your mind's eye.",1988.549911,1988.549891,1991.831256,1988.549915,The color and shape of the trees.,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.2.3,,,,,,2026-04-13 15h32.08.054847 -0700,JurorPsychopyTest,,,,,,,,,,2026-04-13_15h22.01.378,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
268082,,,,,,,,,1991.842839,3,,120.1091552,,,,,,,,14,0,14,14,"Think of a country scene which involves trees, mountains, and a lake. Consider the picture that comes before your mind's eye.",1991.831402,1991.831379,1995.262606,1991.831406,The color and shape of the lake.,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.2.3,,,,,,2026-04-13 15h32.08.054847 -0700,JurorPsychopyTest,,,,,,,,,,2026-04-13_15h22.01.378,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
268082,,,,,,,,,1995.281819,3,,120.1091552,,,,,,,,15,0,15,15,"Think of a country scene which involves trees, mountains, and a lake. Consider the picture that comes before your mind's eye.",1995.26275,1995.262732,1999.348073,1995.262754,A strong wind blows on the trees and on the lake causing waves.,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.2.3,,,,,,2026-04-13 15h32.08.054847 -0700,JurorPsychopyTest,,,,,,,,,,2026-04-13_15h22.01.378,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
268082,,,,,,,,,2006.785869,,,120.1091552,9.2311409,Yes,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,2004.634916,1999.348147,2017.898481,2006.76351,2006.752475,2004.649158,0,0,0,4,0,0,0,0,,,,2023.2.3,Gas analysis of the defendant's clothes match that of the gas used for the fire,The gas that the defendant bought is difficult to ignite for arson,evidence1,28,First degree murder through arson,2026-04-13 15h32.08.054847 -0700,JurorPsychopyTest,,,,,The defendant's employer testified that he is not a law abiding person,A witness identified the defendant as the person carrying gas near the scene before the fire,A receipt was found in defendant's home for a gas can matching that of the scene,An expert identified no fingerprints on the scene that matched the defendant,,2026-04-13_15h22.01.378,An expert testified that fingerprints cannot survive the extreme heat from a fire,The defendant did not know the homeless man was in the building,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
268082,,,,,,,,,2017.90919,,,120.1091552,3.29138,Yes,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,2022.194449,2017.89871,,,1,0,1,7,0,0,0,0,,,,2023.2.3,Gas analysis of the defendant's clothes match that of the gas used for the fire,The gas that the defendant bought is difficult to ignite for arson,evidence4,28,First degree murder through arson,2026-04-13 15h32.08.054847 -0700,JurorPsychopyTest,,,,,The defendant's employer testified that he is not a law abiding person,A witness identified the defendant as the person carrying gas near the scene before the fire,A receipt was found in defendant's home for a gas can matching that of the scene,An expert identified no fingerprints on the scene that matched the defendant,,2026-04-13_15h22.01.378,An expert testified that fingerprints cannot survive the extreme heat from a fire,The defendant did not know the homeless man was in the building,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
268082,,,,,,,,,2022.20501,,,120.1091552,5.7211705,No,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,2029.148581,2022.194602,,,2,0,2,6,0,0,0,0,,,,2023.2.3,Gas analysis of the defendant's clothes match that of the gas used for the fire,The gas that the defendant bought is difficult to ignite for arson,evidence3,28,First degree murder through arson,2026-04-13 15h32.08.054847 -0700,JurorPsychopyTest,,,,,The defendant's employer testified that he is not a law abiding person,A witness identified the defendant as the person carrying gas near the scene before the fire,A receipt was found in defendant's home for a gas can matching that of the scene,An expert identified no fingerprints on the scene that matched the defendant,,2026-04-13_15h22.01.378,An expert testified that fingerprints cannot survive the extreme heat from a fire,The defendant did not know the homeless man was in the building,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
268082,,,,,,,,,2029.159138,,,120.1091552,2.8578053,No,,Moderately Confident,,,,,,,,,,,,,,,,,,,,,,,,,2033.185958,2029.148735,,,3,0,3,2,0,0,0,0,,,,2023.2.3,Gas analysis of the defendant's clothes match that of the gas used for the fire,The gas that the defendant bought is difficult to ignite for arson,minorInculp,28,First degree murder through arson,2026-04-13 15h32.08.054847 -0700,JurorPsychopyTest,,,,,The defendant's employer testified that he is not a law abiding person,A witness identified the defendant as the person carrying gas near the scene before the fire,A receipt was found in defendant's home for a gas can matching that of the scene,An expert identified no fingerprints on the scene that matched the defendant,,2026-04-13_15h22.01.378,An expert testified that fingerprints cannot survive the extreme heat from a fire,The defendant did not know the homeless man was in the building,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
268082,,,,,,,,,2033.196651,,,120.1091552,3.6130193,No,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,2037.787317,2033.186107,,,4,0,4,0,0,0,0,0,,,,2023.2.3,Gas analysis of the defendant's clothes match that of the gas used for the fire,The gas that the defendant bought is difficult to ignite for arson,criticalInculp,28,First degree murder through arson,2026-04-13 15h32.08.054847 -0700,JurorPsychopyTest,,,,,The defendant's employer testified that he is not a law abiding person,A witness identified the defendant as the person carrying gas near the scene before the fire,A receipt was found in defendant's home for a gas can matching that of the scene,An expert identified no fingerprints on the scene that matched the defendant,,2026-04-13_15h22.01.378,An expert testified that fingerprints cannot survive the extreme heat from a fire,The defendant did not know the homeless man was in the building,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
268082,,,,,,,,,2037.805731,,,120.1091552,4.1267058,No,,Moderately Confident,,,,,,,,,,,,,,,,,,,,,,,,,2042.969315,2037.787475,,,5,0,5,1,0,0,0,0,,,,2023.2.3,Gas analysis of the defendant's clothes match that of the gas used for the fire,The gas that the defendant bought is difficult to ignite for arson,criticalExculp,28,First degree murder through arson,2026-04-13 15h32.08.054847 -0700,JurorPsychopyTest,,,,,The defendant's employer testified that he is not a law abiding person,A witness identified the defendant as the person carrying gas near the scene before the fire,A receipt was found in defendant's home for a gas can matching that of the scene,An expert identified no fingerprints on the scene that matched the defendant,,2026-04-13_15h22.01.378,An expert testified that fingerprints cannot survive the extreme heat from a fire,The defendant did not know the homeless man was in the building,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
268082,,,,,,,,,2042.979958,,,120.1091552,2.8297065,No,,Very Confident,,,,,,,,,,,,,,,,,,,,,,,,,2048.011878,2042.969471,,,6,0,6,3,0,0,0,0,,,,2023.2.3,Gas analysis of the defendant's clothes match that of the gas used for the fire,The gas that the defendant bought is difficult to ignite for arson,minorExculp,28,First degree murder through arson,2026-04-13 15h32.08.054847 -0700,JurorPsychopyTest,,,,,The defendant's employer testified that he is not a law abiding person,A witness identified the defendant as the person carrying gas near the scene before the fire,A receipt was found in defendant's home for a gas can matching that of the scene,An expert identified no fingerprints on the scene that matched the defendant,,2026-04-13_15h22.01.378,An expert testified that fingerprints cannot survive the extreme heat from a fire,The defendant did not know the homeless man was in the building,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
